Value/K,Name,Description,IsSummary,IsDefault,IsActive
7810,Actividades de las agencias de empleo.,"Esta clase incluye el listado de vacantes para empleos y colocación de postulantes para empleos, donde los individuos colocados no son empleados de las agencias de empleo. Esta clase incluye: búsqueda de personal, selección y colocación incluso colocación y búsqueda de ejecutivos; oficinas y agencias de casting, etc.; agencias de casting para teatro; agencia de colocación de empleos por Internet (on line). Esta clase excluye: actividades de personal de teatro o agentes o agencias artísticas, ver 7490",N,N,Y
7820,Actividades de trabajo temporal.,"Esta clase incluye actividades de suministro de trabajadores para negocios de clientes por periodos limitados de tiempo para suplementar la fuerza de trabajo del cliente, donde los individuos provistos son empleados de la unidad de servicio de ayuda temporaria. Sin embrago, las unidades clasificadas aquí no proveen directa supervisión de sus empelados en los lugares de trabajo de los clientes.",N,N,Y
7830,Prestación de recursos humanos y gestión de las funciones de recursos humanos.,"Esta clase incluye las actividades de proveer recursos humanos y servicios de gestión de recursos humanos para negocios de clientes. Ellos están especializados en realizar una amplia gama de recursos humanos y funciones de gestión de personal. Ellos representan al empleador en relación con los empleados en problemas relacionados a planillas de sueldos, impuestos y otros temas fiscales y de recursos humanos, pero ellos no son responsables de la dirección y supervisión de los empleados. Esta clase excluye: provisión de funciones de recursos humanos junto con supervisión o dirección del negocio, ver la clase en la respectiva actividad económica de ese negocio; provisión de sólo una función de recursos humanos, ver la clase en la respectiva actividad económica de esa función.",N,N,Y
7911,Agencias de viaje.,"Esta clase incluye las actividades de agencias, principalmente encargadas de la venta de viajes, tours, transporte y servicios de alojamiento al por mayor o menor al público en general y clientes comerciales.",N,N,Y
7912,Operadores turísticos.,"Esta clase incluye la actividad de organizar y armar tours que son vendidos a través de agencias de viajes o directamente por operadores de tours, Los tours pueden incluir alguno o todos de las siguientes características, transporte, alojamiento, comida, y visitas a museos, lugares históricos o culturales, teatros, eventos musicales o deportivos. Esta clase también incluye las actividades de guías de turismo.",N,N,Y
7920,Otros servicios de reserva.,"Esta clase incluye las actividades de marketing y promoción de servicios para convenciones y visitantes mediante la provisión de información y asistencia a organizaciones, alojamientos, centros de convenciones y lugares de espectáculo; servicios de condominio de tiempo compartido, y otros servicios de reservación de relacionados con viajes (incluso para transporte, hoteles, restaurantes, alquiler de autos, deportes y entretenimiento) Las actividades de venta de ticket para teatro, deportes y todos los otros eventos de entretenimiento y diversión están también incluidos aquí. Esta clase excluye: actividades de agencias de viaje y operadores de tour, ver 7911, 7912; organización y gerencia de eventos tales como reuniones, convenciones y conferencias, ver 8230",N,N,Y
8010,Actividades privadas de seguridad.,"Esta clase incluye la provisión de uno o más de los siguientes servicios: servicios de patrulla y guardias, recolección y entrega de dinero, recepción de otros artículos valiosos con equipo y personal para proteger tales propiedades mientras están en tránsito. Esta clase también incluye: servicios de autos blindados; servicios de guardaespaldas; servicios de detector de mentiras; servicios de huellas digitales; servicios de guardias de seguridad. Esta clase excluye: actividades de seguridad y orden público, ver 8423",N,N,Y
8020,Actividades de servicios de sistemas de seguridad.,"Esta clase incluye: monitoreo o monitoreo de sistemas de seguridad de alarmas electrónicas, tales como alarmas contra incendios y robos, incluso su mantenimiento; instalación, reparación, reconstrucción y ajuste de dispositivos de cerradura mecánicos o eléctricos, cajas fuertes y válvulas de seguridad. Las unidades que realizan estas actividades pueden también comprometerse en venta de sistemas de seguridad, dispositivos de cerradura electrónicos o mecánicos, cajas fuertes y válvulas de seguridad. Esta clase excluye: instalación de sistemas de seguridad, ver 4321; venta de sistemas de seguridad, dispositivos de cerradura mecánicos o electrónicos, cajas fuertes y válvulas de seguridad, sin monitoreo, instalación o servicio de mantenimiento, ver 4759; consultoría en seguridad, ver 7490; actividades de orden público y seguridad, ver 8423; provisión de servicios de duplicado de llaves, ver 9529",N,N,Y
8030,Actividades de investigación.,"Esta clase incluye los servicios de investigación y detectives. Las actividades de todos los investigadores privados, independiente del tipo de cliente o del propósito de la investigación, están incluidas en esta clase. ",N,N,Y
8110,Actividades combinadas de mantención de instalaciones.,"Esta clase incluye la provisión de personal operativo para realizar una combinación de servicios de soporte dentro  de las instalaciones de los clientes. Las unidades clasificadas aquí típicamente proveen una combinación de servicios, tales como limpieza general de interiores, mantenimiento, eliminación de basura, vigilancia y seguridad, envío de mensajería, recepción, lavandería y servicios relacionados a las operaciones de soporte dentro de las instalaciones. Ellos proveen personal operativo para llevar a cabo estas actividades, pero no están involucrados o son responsables del núcleo del negocio o actividades de los clientes. Esta clase excluye: provisión de sólo uno de los servicios de soporte (ejemplo servicios de limpieza general de interiores), ver la clase apropiada de acuerdo al servicio que provee; provisión de personal de gestión y operativo para la operación completa de un establecimiento de cliente, tales como hoteles, restaurantes, minas u hospitales, ver la clase de la unidad operada; provisión de gestión y operación en el lugar de los sistemas de computación de los clientes y/o instalaciones de procesamiento de datos, ver 6202; operación de instalaciones correccionales a cambio de una retribución o por contrato.",N,N,Y
8121,Limpieza General de Edificios.,"Esta clase también incluye las actividades de limpieza en general (no especializadas) de todo tipo de edificios, tales como: oficinas, casas o apartamentos, fábricas, tiendas, instituciones y otros negocios y establecimientos profesionales y edificios residenciales múltiples. Estas actividades son principalmente de limpieza interior aunque pueden incluir la limpieza asociada a áreas exteriores tales como ventanas o callejones. Esta clase excluye: actividades de limpieza interior especializada, tales como limpieza de chimeneas, limpieza de estufas, hogares incineradores, calderas, ductos de ventilación, unidades de escape, ver 8129",N,N,Y
8129,Otras Actividades de Limpieza en Edificios e industrial.,"Esta clase incluye las actividades de: limpieza exterior de edificios de todo tipo, incluso oficinas, fábricas, tiendas, instituciones y otros negocios y establecimientos profesionales y edificios residenciales múltiples; actividades de limpieza especializada para edificios tales como limpieza de ventanas, limpieza de chimeneas, estufas, hogares, incineradores, calderas, ductos de ventilación y unidades de escape; servicios de limpieza y mantenimiento de piscinas; limpieza de maquinaria industrial; limpieza de trenes, buses, aviones, etc.; limpieza de interior de camiones y buques cisterna; actividades de desinfectado y exterminio; barrido de calles y remoción de nieve y hielo; otras actividades de limpieza de edificios e industrial ncp. Esta clase excluye: control de plagas agrícolas, ver 0161; limpieza de automóviles, lavado de autos, ver 4520",N,N,Y
8130,Actividades de cuidado y mantenimiento de jardines.,"Esta clase incluye: plantación, cuidado y mantenimiento de: parques y jardines para: hogares públicos o privados; edificios públicos o semi públicos (hospitales, escuelas, edificios administrativos, iglesias, etc.) jardines municipales (parques, áreas verdes, cementerios, etc.); pastos en autopistas (carreteras, líneas de tren y tranvía, canales, puertos), edificios industriales y comerciales; pastos para: edificios (jardines de techo, pasto de fachada, jardines interiores); parques deportivos, parques de diversiones y otros parques recreacionales (parques deportivos, parques de diversiones, césped para bańos de sol, campos de golf), aguas estacionarias y fluidas (fuentes, áreas húmedas alternativas, estanques, piscinas, acequias, cauces de agua, sistemas de plantas de aguas residuales). Plantas para la protección en contra de los ruidos, viento, erosión, visibilidad y destellos. Esta clase también incluye: actividades de servicio de construcción y diseńo secundario; mantenimiento de tierra para mantener en buenas condiciones ecológicas. Esta clase excluye: producción comercial y plantación para producción comercial de plantas, árboles, ver división, 01, 02; viveros (excepto bosques de árboles viveros) ver 0130; mantenimiento de tierra para mantenerla en buenas condiciones para el uso en agricultura, ver 0161; actividades de construcción para propósitos de jardinería, ver sección F; diseńo de paisajes y actividades de arquitectura, ver 7110",N,N,Y
